intid,main_street,cross_street,main_suffix,cross_suffix,cross_prefix,main_prefix,longitude,latitude
 2200416128261,DIXIE,ATLAS POWDER,HWY,RD, , ,-85.8415215086957,38.140031044981
 2200705693337,BLUEBONNET,JESSAMINE,RD,LN, , ,-85.8586590324026,38.1391426298134
 2200830933337,MANGO,JESSAMINE,DR,LN, , ,-85.8574087563461,38.1389483429644
 2201012081209,COFER,COFER,AVE,CT, , ,-85.8479520461352,38.1390313192625
 2201206705100,BREWER,PLAYER,DR,DR, , ,-85.8716362739694,38.1386951693229
 2201351006641,PLAYER,TERRY,DR,RD, , ,-85.8729078082539,38.1387386739058
 2201524495100,TREVINO,PLAYER,WAY,DR, , ,-85.8695908865257,38.1385873032931
 2201602414516,AXTELL,NANCY,AVE,LN, , ,-85.8513640440521,38.1388047060018
 2201716122350,DIXIE,FURY,HWY,WAY, , ,-85.8423290059652,38.1388543344097
 220197111D200,WESTBROOK,BROOKS BEND,RD,RD, , ,-85.8825122936148,38.138266103554
 2202012086196,COFER,STUART,AVE,AVE, , ,-85.8462671330895,38.1386115355595
 2202106443337,BRAMBLE,JESSAMINE,LN,LN, , ,-85.8561099013653,38.138452773967
 220221705D200,FENSKE,BROOKS BEND,LN,RD, , ,-85.8808082109582,38.1380053428683
 2202502412659,AXTELL,GRETA,AVE,AVE, , ,-85.8501707501894,38.1383408949478
 2202617053514,FENSKE,KENHURST,LN,DR, , ,-85.877978277077,38.1379158478841
 2202701708897,ARNOLDTOWN,HARDWOOD FOREST,RD,DR, , ,-85.8209610606266,38.1386221154351
 2202866419494,TERRY,BAUMS,RD,LN, , ,-85.8729367597126,38.1385751140884
 2203007686196,BURKHEAD,STUART,AVE,AVE, , ,-85.8466144696695,38.1380681781497
 2203223966641,PARADISE,TERRY,LN,RD, , ,-85.8731165758951,38.1375559061149
 2203406430644,BRAMBLE,BRAMBLE,CT,LN, , ,-85.8564801016779,38.1375606564081
 2203731313514,COMBS,KENHURST,LN,DR, , ,-85.8782769384568,38.1371650312645
 2204088978898,HARDWOOD FOREST,PRINCESS WOOD,DR,CT, , ,-85.8252681514587,38.1377549718686
 2204212081612,COFER,DIXIE,AVE,HWY, , ,-85.8432536103891,38.1374973649643
 2204415716641,DELTON,TERRY,RD,RD, , ,-85.8732341497826,38.1369031867359
 2204505463852,BLAKE,LILA,LN,AVE, , ,-85.8525572655012,38.1371884243736
 2204738524516,LILA,NANCY,AVE,LN, , ,-85.8515757975935,38.1371208063947
 2204826593852,GRETA,LILA,AVE,AVE, , ,-85.850335068044,38.1370188926344
 2204931803514,CONNELLY,KENHURST,CT,DR, , ,-85.8785552070761,38.1364891165446
 2205102413852,AXTELL,LILA,AVE,AVE, , ,-85.8478354516945,38.1368111273291
 2205206446523,BRAMBLE,TREFOIL,LN,LN, , ,-85.8567445070535,38.1365627978996
 2205344016523,MIMOSA,TREFOIL,DR,LN, , ,-85.8573905360893,38.1365484870609
 2205644646641,MORNING GLORY,TERRY,LN,RD, , ,-85.873418652727,38.1358857632432
 2205725764464,GLOXINIA,MORNING GLORY,DR,LN, , ,-85.8721657532633,38.1358287780287
 2205844645867,MORNING GLORY,SEAFORTH,LN,DR, , ,-85.8711188830974,38.135795693121
 2205944647562,MORNING GLORY,PANDOREA,LN,DR, , ,-85.8701005136591,38.1357658762247
 2206031763514,STERNBACH,KENHURST,CT,DR, , ,-85.8789138329005,38.1356168701829
 2206337654464,LATANIA,MORNING GLORY,DR,LN, , ,-85.8690639349869,38.1357343910682
 2206415944464,DEVONSHIRE,MORNING GLORY,DR,LN, , ,-85.8680155110295,38.1357071189714
 2206509354464,CANNA,MORNING GLORY,DR,LN, , ,-85.8674850582659,38.1356921395223
 2206701653239,ARLIS,OAK PARK,DR,DR, , ,-85.8501634321692,38.1359053249765
 2206844646535,MORNING GLORY,TRILLIUM,LN,DR, , ,-85.8662722184442,38.1356557277383
 2206912434464,COLUMBINE,MORNING GLORY,DR,LN, , ,-85.8650625383417,38.1356233483784
 2207188978899,HARDWOOD FOREST,RUSH,DR,CT, , ,-85.8252271356627,38.1361620784768
 2207244015171,MIMOSA,PYRUS,DR,LN, , ,-85.8575690559316,38.1356970289769
 2207333614464,JONQUIL,MORNING GLORY,DR,LN, , ,-85.8638527182624,38.1355889088798
 2207402413239,AXTELL,OAK PARK,AVE,DR, , ,-85.8479416985131,38.135806661999
 2207501701170,ARNOLDTOWN,CLAYTON,RD,TER, , ,-85.8183894546712,38.1361993623825
 2207501709385,ARNOLDTOWN,WAVERLY PARK,RD,RD, , ,-85.8183894546712,38.1361993623825
 2207511709385,CLAYTON,WAVERLY PARK,TER,RD, , ,-85.8183894546712,38.1361993623825
 2207644645107,MORNING GLORY,POINSETTIA,LN,DR, , ,-85.8626340140672,38.1355542226761
 2207705694464,BLUEBONNET,MORNING GLORY,RD,LN, , ,-85.8591149063678,38.1355093469261
 2207809724464,CARNATION,MORNING GLORY,DR,LN, , ,-85.8614200699593,38.1355175354506
 2207912595171,CONIFER,PYRUS,DR,LN, , ,-85.8549525272404,38.1356038182076
 2208014754464,DAFFODIL,MORNING GLORY,DR,LN, , ,-85.8602053320993,38.1354841938066
 2208116123239,DIXIE,OAK PARK,HWY,DR, , ,-85.8444226151741,38.1356428230776
 2208231303131,MCKEEVER,COMBS,LN,LN, , ,-85.880340756683,38.1351097287757
 2208431303514,MCKEEVER,KENHURST,LN,DR, , ,-85.8792114470781,38.1348929223937
 2208529984401,HOSTA,MIMOSA,LN,DR, , ,-85.8575190860867,38.1349306852456
 2208612592998,CONIFER,HOSTA,DR,LN, , ,-85.8569626677483,38.1348885755207
 2208612593159,CONIFER,INDIGO,DR,DR, , ,-85.8569626677483,38.1348885755207
 2208629983159,HOSTA,INDIGO,LN,DR, , ,-85.8569626677483,38.1348885755207
 2208701653240,ARLIS,PARAMOUNT,DR,DR, , ,-85.8502253069065,38.1349034434126
 2208951076374,POINSETTIA,TAMARACK,DR,LN, , ,-85.8627182789728,38.1346889538103
 2209005461625,BLAKE,DOGWOOD,LN,DR, , ,-85.8540951095406,38.1347833564825
 2209316123240,DIXIE,PARAMOUNT,HWY,DR, , ,-85.8450952352679,38.1345726956938
 2209415944244,DEVONSHIRE,MARYMAN,DR,RD, , ,-85.8681811198385,38.1341185799642
 2209541246396,MADRONE,TEAKWOOD,AVE,LN, , ,-85.8669507537681,38.1347590772728
 2209641244244,MADRONE,MARYMAN,AVE,RD, , ,-85.8670859129787,38.1340678798149
 2209702034244,ASPEN,MARYMAN,AVE,RD, , ,-85.8639876536799,38.1339815901572
 2209702036396,ASPEN,TEAKWOOD,AVE,LN, , ,-85.8639876536799,38.1339815901572
 2209742446396,MARYMAN,TEAKWOOD,RD,LN, , ,-85.8639876536799,38.1339815901572
 2209842445107,MARYMAN,POINSETTIA,RD,DR, , ,-85.8627854000435,38.1339523187239
 2209931594244,INDIGO,MARYMAN,DR,RD, , ,-85.8570096616964,38.1340055442447
 2210019544244,ENTRANCE,MARYMAN,RD,RD, , ,-85.8554647913182,38.133944150788
 2210142444419,MARYMAN,MOCKERNUT,RD,LN, , ,-85.8593764263998,38.1338530009282
 2210142446374,MARYMAN,TAMARACK,RD,LN, , ,-85.8593764263998,38.1338530009282
 2210144196374,MOCKERNUT,TAMARACK,LN,LN, , ,-85.8593764263998,38.1338530009282
 2210205464244,BLAKE,MARYMAN,LN,RD, , ,-85.8537240576932,38.1338829076904
 2210305464244,BLAKE,MARYMAN,LN,RD, , ,-85.8533369318454,38.1338697754764
 2210442444516,MARYMAN,NANCY,RD,LN, , ,-85.8524578132588,38.1338456797018
 2210535424244,KERRY,MARYMAN,RD,RD, , ,-85.8506899125697,38.1337900207565
 2210601654244,ARLIS,MARYMAN,DR,RD, , ,-85.850170194537,38.1337756977136
 2210729954124,HORNBEAM,MADRONE,LN,AVE, , ,-85.8671638894171,38.1333323818391
 2210902032995,ASPEN,HORNBEAM,AVE,LN, , ,-85.8640659322678,38.133239499004
 2211083808598,REGAL PINE,WINDSOR LAKES,CT,PKY, , ,-85.8184395175665,38.1338847339571
 2211184008598,TWIN LAKES,WINDSOR LAKES,CT,PKY, , ,-85.8200938680333,38.1338179182217
 2211244195107,MOCKERNUT,POINSETTIA,LN,DR, , ,-85.8628585782562,38.1332144874418
 2211609345957,CANE RUN,SHERRARD,RD,DR, , ,-85.8980586622775,38.1323830694486
 2211725425957,GLENMORE,SHERRARD,LN,DR, , ,-85.896978516799,38.1323612546061
 2211845605957,NICKI,SHERRARD,CT,DR, , ,-85.8959925349014,38.132332607551
 2211903025578,VIRGINIA,RODGERS,RD,RD, , ,-85.8576060927163,38.1329166483125
 2212055787003,RODGERS,WALKER,RD,RD, , ,-85.8563444663115,38.1328653063253
 2212219545578,ENTRANCE,RODGERS,RD,RD, , ,-85.8555240107896,38.1328442500484
 2212331958324,WINSTEAD,GREENBELT,DR,HWY, , ,-85.8896685219468,38.1323143423063
 2212409343195,CANE RUN,WINSTEAD,RD,DR, , ,-85.8980106510177,38.1330265088504
 2212604934124,BENNY,MADRONE,RD,AVE, , ,-85.8672555898471,38.1324823034207
 2212716124244,DIXIE,MARYMAN,HWY,RD, , ,-85.8462340392416,38.1327550062196
 2212802030493,ASPEN,BENNY,AVE,RD, , ,-85.8641528410816,38.1323802686237
 2213016125743,DIXIE,PARALEE,HWY,DR, , ,-85.8460096797454,38.1331108791976
 2213157436931,PARALEE,STANDING OAK,DR,DR, , ,-85.844532059935,38.1324517347221
 221332955E684,HILLVIEW,HILLVIEW,DR,CT, , ,-85.8500193475629,38.1323715859635
 2213716544256,DORINDA,MATT,DR,CT, , ,-85.860720153386,38.1320618192986
 2213825764944,GLOXINIA,PANAX,DR,LN, , ,-85.8718610631017,38.1318551603483
 2213825765867,GLOXINIA,SEAFORTH,DR,DR, , ,-85.8718610631017,38.1318551603483
 2213849445867,PANAX,SEAFORTH,LN,DR, , ,-85.8718610631017,38.1318551603483
 2214049447562,PANAX,PANDOREA,LN,DR, , ,-85.8705158548286,38.1318150525526
 2214137654944,LATANIA,PANAX,DR,LN, , ,-85.8694725745351,38.1317820479642
 2214215944944,DEVONSHIRE,PANAX,DR,LN, , ,-85.8684306823909,38.1317469171786
 2214433364124,JERRY,MADRONE,LN,AVE, , ,-85.8673432134024,38.131658516944
 2214533747003,JULIA,WALKER,RD,RD, , ,-85.8564078351968,38.1317577194208
 2214602033336,ASPEN,JERRY,AVE,LN, , ,-85.8642389743993,38.13155258159
 2214916122955,DIXIE,HILLVIEW,HWY,DR, , ,-85.8470009913526,38.1315302584232
 2215058677130,SEAFORTH,PAGES,DR,LN,W, ,-85.8721478628656,38.1309591681999
 2215166417130,TERRY,PAGES,RD,LN,W, ,-85.874272506086,38.1310308993691
 2215215947130,DEVONSHIRE,PAGES,DR,LN,W, ,-85.8685221521597,38.1308403425461
 2215341247130,MADRONE,PAGES,AVE,LN,W, ,-85.8674251353064,38.130806115798
 2215602037130,ASPEN,PAGES,AVE,LN,W, ,-85.8643292525228,38.1307051312032
 2215764727130,THOMPSON,PAGES,LN,LN,W, ,-85.8631519960255,38.1306664445801
 2215816547130,DORINDA,PAGES,DR,LN,W, ,-85.8624960852001,38.1306478677167
 2215962047130,SUMMER HAVEN,PAGES,CT,LN,W, ,-85.8620297772017,38.130634778219
 2216013615867,CULLODEN,SEAFORTH,DR,DR, , ,-85.8722190232465,38.1300820296384
 2216113611594,CULLODEN,DEVONSHIRE,DR,DR, , ,-85.868571958039,38.1299670461785
 2216341244372,MADRONE,MILAN,AVE,CT, , ,-85.8674814478107,38.1298466249044
 2216441664372,MANSON,MILAN,WAY,CT, , ,-85.8654886570486,38.1297328145367
 2216549356931,PAGES,STANDING OAK,LN,DR, ,E,-85.8468094987074,38.1298548702572
 2216641605867,MANSE,SEAFORTH,DR,DR, , ,-85.8722556399711,38.1292320603387
 2216812914160,COTSWOLD,MANSE,DR,DR, , ,-85.8711650815644,38.1291935428062
 2216915944160,DEVONSHIRE,MANSE,DR,DR, , ,-85.8686118364199,38.129115646366
 2217041244160,MADRONE,MANSE,AVE,DR, , ,-85.8675202044598,38.1290798595906
 2217112944160,COTTINGHAM,MANSE,WAY,DR, , ,-85.8731592526788,38.1286558757061
 2217241606641,MANSE,TERRY,DR,RD, , ,-85.8743896619262,38.1287166533504
 2217315196472,DAVID,THOMPSON,LN,LN, , ,-85.8632977149218,38.1287394199071
 2217441244166,MADRONE,MANSON,AVE,WAY, , ,-85.8674571347503,38.1284261023823
 2217512017225,COACH,WINDSOR FOREST,WAY,DR, , ,-85.8180452505589,38.1297491886509
 2217637137225,LAKERIDGE,WINDSOR FOREST,DR,DR, , ,-85.8184305804022,38.1289547460509
 2217811891291,CLOVELLY,COTSWOLD,CT,DR, , ,-85.8703292182335,38.1279890089575
 2217942096472,MARK,THOMPSON,DR,LN, , ,-85.8633543075414,38.1279681218127
 2218003886472,BARKSDALE,THOMPSON,DR,LN, , ,-85.8634154741064,38.1270893773029
 2218103882781,BARKSDALE,HAGNER,DR,DR, , ,-85.8622522185022,38.1270489025706
 2218200840388,ALSHIRE,BARKSDALE,DR,DR, , ,-85.8611272173508,38.1270128861707
 2218358655867,SCOTTWOOD,SEAFORTH,DR,DR, , ,-85.8708949677774,38.1266662905724
 2218412915865,COTSWOLD,SCOTTWOOD,DR,DR, , ,-85.869816913456,38.1266330491493
 2218515416472,DECKER,THOMPSON,RD,LN, , ,-85.8634538288419,38.1267211954856
 2218700075865,ABINGDON,SCOTTWOOD,CT,DR, , ,-85.8720173573504,38.126549628187
 2218912945865,COTTINGHAM,SCOTTWOOD,WAY,DR, , ,-85.8733219619306,38.1260744696049
 2219120128324,TRADE PORT,GREENBELT,DR,HWY, , ,-85.8931213693837,38.1254473596045
 2219209342012,CANE RUN,TRADE PORT,RD,DR, , ,-85.8981326945526,38.1263081526025
 2219315944781,DEVONSHIRE,OMEGA,DR,ST, , ,-85.868787903423,38.1256317346551
 2219446134781,NOVELLE,OMEGA,ST,ST, , ,-85.8677292094698,38.1256066850283
 2219641794781,MAPLEVIEW,OMEGA,DR,ST, , ,-85.8666902106472,38.1255825302335
 2219737136494,LAKERIDGE,TIMBER HILLS,DR,RD, , ,-85.8190429912142,38.1259137597492
 2219815946259,DEVONSHIRE,SYLVATICA,DR,CT, , ,-85.8692466886605,38.1250481125178
 2220012943248,COTTINGHAM,SEAFORTH,WAY,WAY, , ,-85.8734332676745,38.1249207238045
 2220177867788,FREEPORT,TRANSPORT,DR,CT, , ,-85.8825644234114,38.1247855459693
 2220232485867,SEAFORTH,SEAFORTH,WAY,DR, , ,-85.8709711825098,38.1249230236055
 2220425343248,GLADSTONBERRY,SEAFORTH,PL,WAY, , ,-85.8724266621893,38.1248743759801
 2220512911594,COTSWOLD,DEVONSHIRE,DR,DR, , ,-85.8699025276945,38.1249086924787
 2220701291656,ANNLOU,DORJEAN,DR,DR, , ,-85.8447176817207,38.125157121989
 2220812943248,COTTINGHAM,SEAFORTH,WAY,WAY, , ,-85.8717864366936,38.1247259561527
 2220949357273,PAGES,WOODDALE,LN,DR, ,E,-85.8426096212638,38.1251246545314
 2221123312451,FREDA,VINITA,WAY,WAY, , ,-85.8466391737754,38.1250252563739
 2221415945867,DEVONSHIRE,SEAFORTH,DR,DR, , ,-85.8704700366471,38.1246467134916
 2221639935966,LYNEVE,SHEVIE,DR,DR, , ,-85.8480861067705,38.1249735899631
 2221706356472,BRADBURY,THOMPSON,AVE,LN, , ,-85.8636061176557,38.1246576759552
 2221906352781,BRADBURY,HAGNER,AVE,DR, , ,-85.8625003342213,38.1246108197211
 2222170307273,WANLOU,WOODDALE,DR,DR, , ,-85.843478258254,38.1247026240708
 2222341794613,MAPLEVIEW,NOVELLE,DR,ST, , ,-85.8669226258051,38.1242689061989
 2222401292331,ANNLOU,FREDA,DR,WAY, , ,-85.8457105133441,38.1244570866036
 2222516567273,DORJEAN,WOODDALE,DR,DR, , ,-85.8441376006744,38.124408151456
 2222725024935,GAYLE,PAGES,DR,LN,E, ,-85.8416252868138,38.1240728224511
 2222801295966,ANNLOU,SHEVIE,DR,DR, , ,-85.8473664022566,38.1233101788913
 2222912945867,COTTINGHAM,SEAFORTH,WAY,DR, , ,-85.8705499235608,38.122985415272
 2223120127786,TRADE PORT,FREEPORT,DR,DR, , ,-85.8840808434115,38.1225849373252
 2223120127787,TRADE PORT,FREEPORT,DR,CT, , ,-85.8840808434115,38.1225849373252
 2223177867787,FREEPORT,FREEPORT,DR,CT, , ,-85.8840808434115,38.1225849373252
 222330934D031,CANE RUN,FORTUNE,RD,DR, , ,-85.8975099066371,38.1222973576771
 2223444186472,MOCK,THOMPSON,CT,LN, , ,-85.8637527299453,38.1226260486799
 2223525027263,GAYLE,WOODCHAT,DR,WAY, , ,-85.8427717277905,38.1228816861001
 2223759667273,SHEVIE,WOODDALE,DR,DR, , ,-85.8472636949251,38.1222940266086
 2223839937273,LYNEVE,WOODDALE,DR,DR, , ,-85.8502683653366,38.1225110699767
 2224001603355,ARISTIDES,JOHNSONTOWN,DR,RD, , ,-85.8763814109205,38.1217905170644
 2224270197030,WALSH,WANLOU,DR,DR, , ,-85.8447950423632,38.1222032889525
 2224333556641,JOHNSONTOWN,TERRY,RD,RD, , ,-85.8747405272069,38.1217364927443
 2224433555867,JOHNSONTOWN,SEAFORTH,RD,DR, , ,-85.8706250252934,38.1215882178214
 2224533554779,JOHNSONTOWN,OMAR KHAYYAM,RD,BLVD, , ,-85.8699026738845,38.1215671433476
 2224651137263,POMONA,WOODCHAT,PL,WAY, , ,-85.8420421101133,38.1219105731931
 2224810913355,CHENAULT,JOHNSONTOWN,RD,RD, , ,-85.8679977191346,38.121504502456
 2224933554179,JOHNSONTOWN,MAPLEVIEW,RD,DR, , ,-85.8670690475023,38.1214883542145
 222503355D413,JOHNSONTOWN,CAMRYN,RD,CT, , ,-85.8655146232325,38.1214755023867
 2225125027019,GAYLE,WALSH,DR,DR, , ,-85.8438426164512,38.1217348273722
 2225233556472,JOHNSONTOWN,THOMPSON,RD,LN, , ,-85.8638411835007,38.121450129775
 2225339937030,LYNEVE,WANLOU,DR,DR, , ,-85.8507833429215,38.1215632579557
 2225433554134,JOHNSONTOWN,MAHONEY,RD,DR, , ,-85.8616048991948,38.1213967393038
 2225515743355,DEMPLEY,JOHNSONTOWN,AVE,RD, , ,-85.8602991857434,38.121362479483
 2225633554448,JOHNSONTOWN,MOONGLOW,RD,AVE, , ,-85.8599791156962,38.1213549084284
 2225800543355,ALEXANDER,JOHNSONTOWN,AVE,RD, , ,-85.8586935815451,38.1213131871499
 2225970307636,WANLOU,RAYLON,DR,DR, , ,-85.8489491034101,38.1214292215863
 2226059667030,SHEVIE,WANLOU,DR,DR, , ,-85.8473353021447,38.1213592526454
 2226116123355,DIXIE,JOHNSONTOWN,HWY,RD, , ,-85.8557073124838,38.1211975240221
 2226116126179,DIXIE,STONESTREET,HWY,RD, , ,-85.8557073124838,38.1211975240221
 2226133556179,JOHNSONTOWN,STONESTREET,RD,RD, , ,-85.8557073124838,38.1211975240221
 2226301600704,ARISTIDES,BROKERS TIP,DR,LN, , ,-85.8762369486284,38.1209076522956
 2226630513717,HI VIEW,LAKEWOOD,LN,DR, , ,-85.8303868312162,38.1214711158277
 2226907041015,BROKERS TIP,CAVALCADE,LN,AVE, , ,-85.8710657210735,38.1207400494347
 2227007044779,BROKERS TIP,OMAR KHAYYAM,LN,BLVD, , ,-85.8699541370559,38.1207031433012
 2227210911312,CHENAULT,CRAMBROOK,RD,AVE, , ,-85.8678281965825,38.1204284986443
 2227313122169,CRAMBROOK,FENMORE,AVE,AVE, , ,-85.8688541106244,38.120439922492
 2227413121644,CRAMBROOK,DONERAIL,AVE,WAY, , ,-85.8668229453419,38.1203475890086
 2227530518833,HI VIEW,GATECREEK,LN,RD, , ,-85.8249457077492,38.1208554798975
 2227611901574,CLOVER,DEMPLEY,AVE,AVE, , ,-85.8603376190753,38.1203729152812
 222771190D574,CLOVER,MISSY,AVE,LN, , ,-85.8632576312098,38.1204973754239
 2227801602584,ARISTIDES,GOLDENROD,DR,RD, , ,-85.8760898858342,38.120024744658
 2227907662584,BURGOO KING,GOLDENROD,RD,RD, , ,-85.8749574594945,38.1199882663224
 2228025845029,GOLDENROD,PENSIVE,RD,LN, , ,-85.873571045096,38.1199426980176
 2228112842584,CORNFLOWER,GOLDENROD,RD,RD, , ,-85.8722268047486,38.1198979854422
 2228210152584,CAVALCADE,GOLDENROD,AVE,RD, , ,-85.8711182913035,38.1198618237236
 2228416164413,DOCKS,MITCHELL,LN,LN, , ,-85.8185785353879,38.1205746101564
 2228761799853,STONESTREET,KENNEDY PLACE,RD,CIR, , ,-85.8471041222792,38.1196951327524
 222881976D574,EUCLID,MISSY,AVE,LN, , ,-85.8633109044419,38.1194702352596
 2229115741976,DEMPLEY,EUCLID,AVE,AVE, , ,-85.8603914314671,38.11938791051
 2229200541976,ALEXANDER,EUCLID,AVE,AVE, , ,-85.8587902724294,38.1193380094056
 2229316121976,DIXIE,EUCLID,HWY,AVE, , ,-85.8573453142328,38.1192967469225
 2229413818401,EPINAY,VALLEY COLLEGE,CT,DR, , ,-85.843121192014,38.1194511057567
 2229512188401,STONE WYNDE,VALLEY COLLEGE,DR,DR, , ,-85.8425534022987,38.119995406276
 2230010102169,CATALINA,FENMORE,AVE,AVE, , ,-85.8689784414363,38.1182513260976
 2230129688644,HOLIDAY,GATEVIEW,DR,CIR, , ,-85.8278476578151,38.118647022087
 2230129688645,HOLIDAY,GATEVIEW,DR,PL, , ,-85.8278476578151,38.118647022087
 2230186448645,GATEVIEW,GATEVIEW,CIR,PL, , ,-85.8278476578151,38.118647022087
 2230210101091,CATALINA,CHENAULT,AVE,RD, , ,-85.867964914281,38.1180953709948
 2230310101644,CATALINA,DONERAIL,AVE,WAY, , ,-85.8669569151332,38.1179560495408
 2230412845029,CORNFLOWER,PENSIVE,RD,LN, , ,-85.8727493355357,38.1178603899377
 2230561798401,STONESTREET,VALLEY COLLEGE,RD,DR, , ,-85.8444058940827,38.1180099375917
 2230647797246,OMAR KHAYYAM,WINTERGREEN,BLVD,RD, , ,-85.8701985885079,38.1175241083155
 2230845205982,NANISINH,SHOSHONE,WAY,WAY, , ,-85.8917242787103,38.1171922617561
 2231016126083,DIXIE,SPEEDWAY,HWY,AVE, , ,-85.8587913811165,38.1176193991809
 2231110155029,CAVALCADE,PENSIVE,AVE,LN, , ,-85.8718224881167,38.117375491904
 2231216447246,DONERAIL,WINTERGREEN,WAY,RD, , ,-85.8670894244372,38.1171016688925
 2231436784940,FREL,PALMA,RD,RD, , ,-85.8490332356977,38.1171108184414
 2231607661284,BURGOO KING,CORNFLOWER,RD,RD, , ,-85.8739733990959,38.1163969014505
 2231805914779,BOLD VENTURE,OMAR KHAYYAM,RD,BLVD, , ,-85.8712087378747,38.1163149684248
 2232095579558,JASPER,JASPER,CT,DR, , ,-85.8409092541424,38.1167306501364
 2232227775115,HACIENDA,PONDER,DR,LN, , ,-85.8632850050906,38.1164600013269
 2232322025115,FIESTA,PONDER,WAY,LN, , ,-85.8613474150164,38.1163245877625
 2232416447547,DONERAIL,ZEV,WAY,WAY, , ,-85.8670364012163,38.1162046138591
 2232689728973,STONELANDING,STONELANDING,PL,CT, , ,-85.8377441418586,38.1165136903611
 2232716128060,DIXIE,MILLERS,HWY,CT, , ,-85.8593773394328,38.1169401045377
 2232901601297,ARISTIDES,COUNT FLEET,DR,DR, , ,-85.8753335926123,38.1159136201264
 2233195569558,MARSEILLE,JASPER,DR,DR, , ,-85.8405061893366,38.1163766540566
 2233201158401,ANDALUSIA,VALLEY COLLEGE,LN,DR, , ,-85.8459659659353,38.1162713171365
 2233389729688,STONELANDING,STONE GAP,PL,CT, , ,-85.8372814124528,38.1163420772302
 2233405917547,BOLD VENTURE,ZEV,RD,WAY, , ,-85.8699586743948,38.1158714562331
 2233501154940,ANDALUSIA,PALMA,LN,RD, , ,-85.8489131442584,38.1161571091526
 2233649358972,PAGES,STONELANDING,LN,PL, ,E,-85.8354029067052,38.1165935355748
 2233819289769,EL PRADO,KENDALL,ST,RD, , ,-85.8561739598973,38.1158816253271
 2233912841297,CORNFLOWER,COUNT FLEET,RD,DR, , ,-85.8746396239535,38.1156022151171
 2234016125115,DIXIE,PONDER,HWY,LN, , ,-85.8603789168483,38.1157793245603
 2234147796003,OMAR KHAYYAM,SIR BARTON,BLVD,RD, , ,-85.8718300435606,38.1155700162981
 2234261799556,STONESTREET,MARSEILLE,RD,DR, , ,-85.8409958654296,38.1159187614706
 2234351156843,PONDER,VELLE VISTA,LN,DR, , ,-85.8652540544339,38.1155262272264
 2234533056440,JAMES HILL,3RD STREET,RD,RD, , ,-85.8214257874647,38.1160074182303
 2234633544467,JOHNSONTOWN,MORNING STAR,DR,WAY, , ,-85.8849585156891,38.1152521501542
 2234719864467,EVENING STAR,MORNING STAR,DR,WAY, , ,-85.8819139974245,38.1151444219972
 2234816129769,DIXIE,KENDALL,HWY,RD, , ,-85.8605742254712,38.115552793416
 2234910151297,CAVALCADE,COUNT FLEET,AVE,DR, , ,-85.8736085647359,38.1152367101241
 2235044676218,MORNING STAR,SUNKIST,WAY,WAY, , ,-85.8858299233101,38.1150612119621
 2235105911644,BOLD VENTURE,DONERAIL,RD,WAY, , ,-85.8669982565293,38.1153094534232
 2235429688838,HOLIDAY,BRIDGEGATE,DR,CT, , ,-85.8296903630388,38.1157199740263
 2235713948401,HAWTHORNE PLACE,VALLEY COLLEGE,DR,DR, , ,-85.8443984743615,38.115246119226
 2235713949510,HAWTHORNE PLACE,SOUTHBRIDGE,DR,CT, , ,-85.8443984743615,38.115246119226
 2235784019510,VALLEY COLLEGE,SOUTHBRIDGE,DR,CT, , ,-85.8443984743615,38.115246119226
 2235827776843,HACIENDA,VELLE VISTA,DR,DR, , ,-85.8639912460661,38.114956405356
 2235912974779,COUNT FLEET,OMAR KHAYYAM,DR,BLVD, , ,-85.8724461543301,38.1148265061845
 2236001156846,ANDALUSIA,VENTURA,LN,DR, , ,-85.8534107011742,38.1150526451371
 2236133553970,JOHNSONTOWN,LOWER RIVER,RD,RD, , ,-85.8937742005692,38.1163905846146
 2236239706233,LOWER RIVER,SUN VALLEY,RD,DR, , ,-85.8932859421548,38.1144741637358
 2236365056846,TOLEDO,VENTURA,LN,DR, , ,-85.8546451274492,38.1149698299682
 2236529204935,HIGHCREST,PAGES,AVE,LN,E, ,-85.8352350556059,38.1152348863989
 2236529206440,HIGHCREST,3RD STREET,AVE,RD, , ,-85.8352350556059,38.1152348863989
 2236549356440,PAGES,3RD STREET,LN,RD, ,E,-85.8352350556059,38.1152348863989
 2236626024940,GRANADA,PALMA,DR,RD, , ,-85.8491310831288,38.1150182250233
 2236626025902,GRANADA,SEVILLE,DR,DR, , ,-85.8491310831288,38.1150182250233
 2236649405902,PALMA,SEVILLE,RD,DR, , ,-85.8491310831288,38.1150182250233
 2236819286846,EL PRADO,VENTURA,ST,DR, , ,-85.8560352122811,38.1148520713874
 2237019862132,EVENING STAR,FALLING STAR,DR,DR, , ,-85.8815008053226,38.1144009038824
 2237201246846,ANITA,VENTURA,BLVD,DR, , ,-85.8569500372254,38.114720250385
 2237311471644,CITATION,DONERAIL,RD,WAY, , ,-85.866959129008,38.1144873452699
